id,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng
1424,4,Subway (2301 E Lincolnway Ste A),,,"Fast Food, Sandwich, American",$,"2301 E Lincolnway Ste A, Cheyenne, WY, 82001",82001,41.13822,-104.78969
1425,1,Arby's (883),4.3,36,"American, Sandwich, Fast Food, Kids Friendly",$,"310 E Lincolnway, Cheyenne, WY, 82001",82001,41.1344392,-104.8116165
1426,22,Tyga Bites (4001 Laramie Street Unit A)v,,,"American, Chicken, Comfort Food",$,"4001 Laramie Street, Cheyenne, WY, 82001",82001,41.15076,-104.76073
1427,12,Burger King (205 North Greeley Highway),,,"American, burger, Fast Food, Family Meals",$,"205 North Greeley Highway, Cheyenne, WY, 82007",82007,41.11825,-104.8038361
1428,6,Taco Bell (2500 E Lincoln Way),4.2,54,"Burritos, Fast Food, Mexican",$,"2500 E Lincoln Way, Cheyenne, WY, 82001",82001,41.1388456,-104.7872742
1429,11,Cinnabon baked at Pilot (8020 Campstool Road),,,"Bakery, Desserts, Comfort Food",$,"8020 Campstool Road, Cheyenne, WY, 82007",82007,41.1363991,-104.7067217
1430,1,Walgreens (2304 E Lincolnway),4.6,19,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"2304 E Lincolnway, Cheyenne, WY, 82001",82001,41.13879,-104.7896
1431,5,McDonald's® (3410 DELL RANGE RD),4.6,21,"American, Burgers, Fast Food",$,"3410 DELL RANGE RD, CHEYENNE, WY, 82009",82009,41.160562,-104.7677815
1432,4,Subway (234 N Center St),,,"Fast Food, Sandwich, American",$,"234 N Center St, Casper, WY, 82601",82601,42.85224,-106.3254687
1433,5,McDonald's® (600 W F ST),4.4,23,"American, Burgers, Fast Food, Fast Food",$,"600 W F ST, CASPER, WY, 82601",82601,42.858199,-106.331694
1434,6,Ming House Chinese Restaurant,,,"Chinese, Asian, Asian Fusion",$$,"233 E 2nd St, Casper, WY, 82601",82601,42.84845,-106.32281
1435,1,Cravings Coffee Shop,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"312 8th St S, Wisconsin Rapids, WI, 54494",54494,44.38717,-89.81734
1436,9,Grandma's USA Cafe,,,"Sandwiches, American, Healthy",$$,"1920 Wylie Street, Wisconsin Rapids, WI, 54494",54494,44.39372,-89.80303
1437,5,Portesi Fine Foods,,,"Italian, Pasta, Comfort Food",$$,"4110 8th Street South, Wisconsin Rapids, WI, 54494",54494,44.35796,-89.81766
1438,3,Lee Shaw Japanese &amp; Chinese,,,"Chinese, Asian, Seafood",$$,"222 W Grand Ave, Wisconsin Rapids, WI, 54495",54495,44.39326,-89.82815
1439,4,Portesi's Fine Food,,,"Italian, Pasta, Comfort Food",$$,"4110 8th St S, Wisconsin Rapids, WI, 54494",54494,44.35796,-89.81766
1440,2,China Palace Restaurant,,,"Chinese, Asian, Seafood",$$,"2113 8th St S, Wisconsin Rapids, WI, 54494",54494,44.37572,-89.81607
1441,1,Hokkaido Sushi &amp; Grill,,,"Sushi, Asian, Japanese",$$,"3310 8th St S, Wisconsin Rapids, WI, 54494",54494,44.36455,-89.81745
1442,8,From The Ground Up,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"250 W Grand Ave, Wisconsin Rapids, WI, 54495",54495,44.39338,-89.82834
1443,6,Jim's Barb-ie-Q Shack,,,"BBQ, American, Burgers",$$,"3940 8th Street South, Wisconsin Rapids, WI, 54494",54494,44.35884,-89.8174
1444,5,Cousins Subs,,,"Burgers, American, Sandwiches",$$,"811 Two Mile Ave, Wisconsin, WI, 54494",54494,44.36236,-89.81678
1445,4,Sportsmen's Pub,,,"American, Burgers, Sandwiches",$$,"4810 8th St S, Wisconsin Rapids, WI, 54494",54494,44.35128,-89.81745
1446,3,Grand Avenue Pub &amp; Grille,,,"Burgers, American, Sandwiches",$$,"451 E Grand Ave, Wisconsin Rapids, WI, 54494",54494,44.38945,-89.82179
1447,2,Aaron’s Wines &amp; Steins,,,"American, Burgers, Sandwiches",$$,"160 1st St N, Wisconsin Rapids, WI, 54494",54494,44.39203,-89.82382
1448,1,Rocky Rococo Pizza &amp; Pasta,,,"Pizza, American, Italian",$$,"1841 8th Street South, Wisconsin Rapids, WI, 54494",54494,44.37787,-89.81653
1449,14,Doughlicious (Appleton),,,"Pastry, Kids Friendly, Cafe",$,"322 W College Ave, Appleton, WI, 54911",54911,44.2614714,-88.4094237
1450,6,Freshii (Eisenhower &amp; Calumet),4.8,13,"Healthy, Sandwich, Gluten Free",$$,"N162 Eisenhower Dr #100, Appleton, USA, Buchanan, WI, 54915",54915,44.24559,-88.34588
1451,1,The Jerk Joint,,,"African, Caribbean, Jamaican, Exclusive to Eats",$,"1619 W College Ave, Appleton, WI, 54914",54914,44.2614843,-88.4314337
1452,21,Papa Murphy's (1025 Main Avenue),,,"Pizza, Comfort Food, Salads, Healthy",$,"1025 Main Ave, De Pere, WI, 54115",54115,44.4504312,-88.0875652
1453,73,Pisco Mar,,,"Seafood, American, Southern, Spanish, Steak",$,"528 W College Ave, Appleton, WI, 54911",54911,44.262105,-88.413268
1454,47,Bon Orient Buffet,,,"Asian Fusion, Asian, Korean",$,"2260 W Mason St, Green Bay, WI, 54303",54303,44.5252094,-88.0872698
1455,45,The Outpost Pub &amp; Provisions,,,"Vietnamese, Noodles, Healthy",$,"606 Knight Drive, Sherwood, WI, 54169",54169,44.17962,-88.26889
1456,81,46 Below,,,"Salads, Sandwich, Healthy, Exclusive to Eats",$,"1065 Lombardi Avenue, Green Bay, WI, 54304",54304,44.49957,-88.05159
1457,40,Stir Fry 88,4.9,14,"Thai, Asian, Noodles",$$,"210 Bay Park Sq, Green Bay, WI, 54304",54304,44.48549,-88.06483
1458,103,Taco House,,,"Mexican, Chicken, Sandwich",,"135 E Wisconsin Ave, Appleton, WI, 54911",54911,44.272708,-88.404554
1459,83,"Pizza Ranch (820 Willard Drive, Suite 220, Ashwaubenon)",,,"Fried Chicken, pizza, Salads, Healthy",$$,"820 Willard Drive, Green Bay, WI, 54304",54304,44.4869785,-88.0635
1460,56,Papa Murphy's  (565 Swan Road),,,"Pizza, Italian, Comfort Food",$,"565 Swan Road, De Pere, WI, 54115",54115,44.4379195,-88.0346718
1461,16,Cousin's Subs (706 W. Northland Ave.),,,"Sandwiches, American, Healthy",$,"706 W. Northland Ave., Appleton, WI, 54914",54914,44.2885644,-88.4170885
1462,78,Fresh Set 620 (2605 Oneida St),4.9,19,"Healthy, Salads, Vegetarian Friendly, Cafe",$,"2605 S. Oneida St. #100, Green Bay, WI, 54304",54304,44.4795,-88.07047
1463,41,Miss Browns Fine Foods II,,,"Caribbean, Seafood, Jamaican, Exclusive to Eats",$,"400 N Richmond, Appleton, WI, 54911",54911,44.2648655,-88.4139558
1464,92,The Cupcake Couture,,,"Cupcakes, Desserts",$,"310 Main Ave, De Pere, WI, 54115",54115,44.447548,-88.069046
1465,55,Auntie Anne's (185 Bay Park Square),,,"Bakery, Comfort Food, Desserts, Pretzel, Family Meals",$,"185 Bay Park Square, Green Bay, WI, 54304",54304,44.4841626,-88.0656625
1466,57,Bona Fide Juicery (College &amp; Oneida),4.8,83,Juice and Smoothies,$$,"111 E College Ave, Appleton, WI, 54911",54911,44.261573,-88.4053918
1467,37,Toppers Pizza (Appleton),4.5,100,"Pizza, Italian",$,"109 E College Ave, Appleton, WI, 54911",54911,44.2615785,-88.4054334
1468,35,Qdoba Mexican Eats (3813 E Calumet St),4.6,58,"Mexican, Bowls, Salads",$,"3813 E Calumet St, Appleton, WI, 54915",54915,44.2434313,-88.3494168
1469,18,Egyptian Delights,,,"Egyptian, Exclusive to Eats",$,"2310 W College Ave, Appleton, WI, 54914",54914,44.26268,-88.44101
1470,72,Moe's Southwest Grill (Oneida &amp; Morris),4.8,22,"Mexican, Fast Food",$,"2101 S Oneida St, Green Bay 54303, USA, Ashwaubenon, WI, 54304",54304,44.4949325,-88.0604703
1471,66,Burkel's One Block Over,,,"Burgers, Pizza, Bar Food",$,"1007 Tony Canadeo Run, Green Bay, WI, 54304",54304,44.4961308,-88.0504705
1472,57,Taste of The Windy City,4.7,21,"Comfort Food, Burgers",,"3402 North Richmond Street, Appleton, WI, 54911",54911,44.29508,-88.41512
1473,32,Taco John's (1416 N Richmond Street),4.7,12,"Mexican, Fast Food, Tacos",$,"1416 N Richmond Street, Appleton, WI, 54911",54911,44.27428,-88.41536
1474,25,Wild Burger (3201 E Calumet St.),4.3,19,Burgers,$$,"3201 E Calumet St, Appleton, WI, 54915",54915,44.24341,-88.36175
1475,24,Pizza Ranch (N 139 Eisenhower Drive),,,"Fried Chicken, pizza",$$,"N 139 Eisenhower Drive, Appleton, WI, 54915",54915,44.2449,-88.34675
1476,23,Papa Johns (4055 E Calumet St),4.5,31,"PIzza, Wings, Sandwich",$$,"4055 E Calumet St, Appleton, WI, 54915",54915,44.2431951,-88.3447149
1477,39,Nori Japan,4.5,32,"Asian, Japanese",,"210 Bay Park Sq, Green Bay, WI, 54304",54304,44.48549,-88.06483
1478,38,McGeorges Pub,,,"Burgers, Sandwiches, Bar Food",,"415 George St, De Pere, WI, 54115",54115,44.44917,-88.05976
1479,28,Chuck E. Cheese (1273 Lombardi Access Dr),,,"Pizza, Salads, Healthy",$$,"1273 Lombardi Access Rd, Green Bay, WI, 54304",54304,44.5063598,-88.0743433
1480,35,India Bhavan,4.7,94,"Indian, Vegetarian, Asian, Healthy",$,"2611 Holmgren Way, Green Bay, USA, Ashwaubenon, WI, 54304",54304,44.4780289,-88.0671647
1481,26,China moon,,,"Asian-owned, Stir​ Fried, Chinese",,"1923 East Main Street, Little Chute, WI, 54140",54140,44.28445,-88.2905
1482,25,Emperor’s Buffet and Grill,3.8,20,"Chinese, Asian, Noodles",$,"1919 S Oneida St, Appleton, WI, 54915",54915,44.2444253,-88.4049036
1483,22,Panda Express (3641 W. College Av),4.7,87,"Asian, Chinese, Family Meals",$,"3641 W. College Av, Appleton, WI, 54914",54914,44.261236,-88.460376
1484,21,Sushi Lover,4.7,100,"Sushi, Japanese, Teppanyaki",$$,"527 W College Ave, Appleton, WI, 54911",54911,44.26167,-88.412614
1485,20,Chinagate,4.5,91,"Chinese, Asian, Asian Fusion",$,"874 East Maes Avenue, Kimberly, WI, 54136",54136,44.2755032,-88.3235589
1486,17,China Garden,4.8,62,"Asian, Chinese",$,"4055 E Calumet St, Appleton, WI, 54915-4196",54915-4196,44.24341692,-88.34512282
1487,11,Richard Craniums Pub,,,Bar Food,$,"840 S Broadway, Green Bay, WI, 54304",54304,44.5079924,-88.0270775
1488,13,Taste of Thai (Appleton),4.8,46,"Thai, Asian, Noodles, Salads, Rice &amp; Curry, Desserts",$,"321 E College Ave, Appleton, WI, 54911",54911,44.2615,-88.40174
1489,72,Back 9 Pizza &amp; Pub,,,"Pizza, American, Italian, Salads, Sandwich",,"1671 HOFFMAN RD, GREEN BAY, WI, 54311",54311,44.45421,-87.99898
1490,71,Fratello's Waterfront Restaurant,,,"American, Pizza",$,"501 W Water St, Appleton, WI, 54911",54911,44.25438,-88.41222
1491,70,Jaripeo Mexican Grill,,,"Mexican, Latin American, Vegetarian, Healthy",$,"3401 E Evergreen Dr, Appleton, WI, 54913",54913,44.301234,-88.3585551
1492,69,Sky Host,,,"American, Sandwich, Burgers, Exclusive to Eats",$,"1255 Lynnfield Rd, Memphis, WI, 38119",38119,44.4923396,-88.1277541
1493,68,Rico's Family Restaurant - Appleton,,,"Burgers, American, Sandwiches",$,"2025 North Richmond Street, Appleton, WI, 54911",54911,44.2810699,-88.41603
1494,67,Chili John's,,,"Fast Food, American",$,"3120 Packerland Dr, Ashwaubenon, WI, 54115",54115,44.47335,-88.11012
1495,66,Paradise Island Grill &amp; Ice Cream,,,"Ice Cream + Frozen Yogurt, American",$,"2821 N Ballard Rd, Appleton, WI, 54911",54911,44.2882408,-88.3754776
1496,65,El Jaripeo Main St.,,,"Mexican, Latin American, New Mexican",$$,"1821 E. Main St., Little Chute, WI, 54140",54140,44.2850343,-88.2907882
1497,64,Overtime grill &amp; pub,,,"American, Burgers, Sandwiches",$,"1423 S Broadway, Green Bay, WI, 54304",54304,44.5002894,-88.0319052
1498,63,A&amp;W Restaurant,,,"Burgers, American, Sandwiches",$,"217 Bay Park Sq, Green Bay, WI, 54304",54304,44.484368,-88.065896
1499,62,Cosmic Wings (Green Bay West),,,"American, Bar Food, Wings, Fast Food, Chicken, Family Meals, Exclusive to Eats, Comfort Food",$,"900 Hansen Road, Green Bay, WI, 54304",54304,44.4765,-88.07486
1500,60,Copper Rock Coffee (College Ave),,,"Coffee and Tea, American, Breakfast and Brunch",$,"210 West College Avenue, Appleton, WI, 54911",54911,44.2621588,-88.4078264
1501,59,Copper Rock Coffee (Edgewood),,,"Coffee and Tea, American, Breakfast and Brunch",$,"1835 E Edgewood Dr Ste 108, Appleton, WI, 54913",54913,44.3159101,-88.3756186
1502,58,Buster's American Kitchen (Green Bay),,,"American, Burgers, Wings",$$,"201 Bay Park Square, Ashwaubenon, WI, 54304",54304,44.48471,-88.06734
1503,57,Firehouse Subs (Oneida &amp; Van Der Perren),4.6,54,"New American, Sandwich",$,"2665 S Oneida St, Green Bay, WI, 54304",54304,44.47742,-88.0725
1504,56,Denny's (Oneida &amp; Ramada),4.5,49,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"2894 S. Oneida Street, Green Bay, WI, 54304",54304,44.4707713,-88.0775599
1505,55,Papa Johns (1930 East Mason Street),4.4,25,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",$$,"1930 East Mason Street, Green Bay, WI, 54302",54302,44.4906975,-87.9774792
1506,54,"The Exchange Coffee, Mercantile &amp; Eatery",4.7,27,"Coffee and Tea, Desserts, Salads, Sandwich, Healthy",$,"317 Main Ave, De Pere, WI, 54115",54115,44.4472834,-88.0689218
1507,53,Dairy Queen Grill &amp; Chill (1500 Scheuring Rd),,,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",$,"1500 Scheuring Rd, De Pere, WI, 54115",54115,44.4312462,-88.1035634
1508,52,Crosswind Sports Pub &amp; Grille,,,"Burgers, American, Sandwiches",$$,"201 Royal Saint Pats Dr, Wrightstown, WI, 54180",54180,44.32884,-88.19594
1509,51,"The Country's Best Chicken (820 Willard Drive, Suite 220)",,,"American, Fried Chicken",$$,"820 Willard Drive, Ashwaubenon, WI, 54304",54304,44.48722,-88.0625
1510,49,MrBeast Burger (2605 South Oneida Street #100),4.1,10,"American, Burgers, Sandwiches, Chicken, Desserts",$$,"2605 South Oneida Street #100, Green Bay, WI, 54304",54304,44.4795,-88.07047
1511,48,Erbert &amp; Gerbert's (400 Reid St),4.7,11,"Sandwiches, American, Healthy",$,"400 Reid St, De Pere, WI, 54115",54115,44.44691,-88.07154
1512,46,Uncle Mike's Bake Shoppe (De Pere),,,"American, Breakfast and Brunch, Desserts",$$,"1840 Dickinson Rd, De Pere, WI, 54115",54115,44.4400093,-88.0379216
1513,45,Dave &amp; Buster's (Green Bay),,,"American, Burgers, Wings",$$,"201 Bay Park Square, Ashwaubenon, WI, 54304",54304,44.48471,-88.06751
1514,44,Papa Murphy's  (1487 West Mason),,,"Pizza, Salads, Canadian, Healthy",$,"1487 West Mason, Green Bay, WI, 54303",54303,44.5221694,-88.0608814
1515,43,Souper Day,,,"American, Comfort Food",,"2160 Holmgren Way, 103, Ashwaubenon, WI, 54304",54304,44.4914,-88.05838
1516,40,Graystone Ale House,4.3,31,"Burgers, American, Sandwiches",$,"3711 Monroe Road, De Pere, WI, 54115",54115,44.4316037,-88.0165591
1517,39,Mad Chicken (Green Bay),4.7,14,"American, Sandwiches, Fried Chicken",$,"303 Bay Park Square, Ashwaubenon, WI, 54304",54304,44.48599,-88.06327
1518,38,Burger King (1007 Main Avenue),4.9,14,"American, burger, Fast Food, Family Meals",$,"1007 Main Avenue, De Pere, WI, 54115",54115,44.4511492,-88.0867868
1519,36,La Java Roasting House (Mason St),4.8,15,"American, Breakfast and Brunch, Coffee and Tea",$,"2422 W. Mason St., Green Bay, WI, 54303",54303,44.52445,-88.09061
1520,35,Rookies Sports Bar &amp; Grill,4.6,42,"American, Burgers, Sandwiches",$,"325 N, Appleton, WI, 54911",54911,44.2648244,-88.4075411
1521,33,Five Guys WI-1062 2883 Oneida St,4.5,58,"American, Burgers, Comfort Food",$,"2883 Oneida Street, Ashwaubenon, WI, 54304",54304,44.4707395,-88.075736
1522,31,Panera (2627 Oneida Street),4.9,74,"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",$,"2627 Oneida Street, Green Bay, WI, 54304",54304,44.4788412,-88.0717856
1523,30,Dunkin' (1490 Oneida St),4.5,73,"Breakfast and Brunch, Donuts",$,"1490 Oneida St, Menasha, WI, 54952",54952,44.2290209,-88.4044533
1524,29,El Azteca Mexican Restaurant (Eisenhower),4.6,45,Mexican,$$,"N474 Eisenhower Dr, Appleton, WI, 54915",54915,44.25664,-88.3460618
1525,28,Bakery by Perkins (3030 East College Av),,,"Breakfast and Brunch, American, Sandwich",$$,"3030 East College Av, Appleton, WI, 54915",54915,44.25903,-88.36267
1526,27,Fox's Pizza Den,,,"Pizza, American, Italian",$$,"119 High St, WRIGHTSTOWN, WI, 54180",54180,44.326,-88.16317
1527,26,Pasqually's Pizza &amp; Wings P319 (1273 Lombardi Access Dr),4.6,28,"Pizza, Italian, Wings",$,"1273 Lombardi Access Dr, Greenbay, WI, 54304",54304,44.50662,-88.0741017
1528,24,Rocky Rococo Pizza &amp; Pasta (Appleton East),4.6,13,"Pizza, American, Italian, Pasta",$,"W3178 Van Roy Rd, Appleton, WI, 54915",54915,44.25743,-88.34898
1529,23,Out-O-Town Club,,,"Steak, American, Fast Food",$$,"N2161 Town Club Rd, Kaukauna, WI, 54130",54130,44.31657,-88.22308
1530,22,Chicken Sammy's 397 (N109 Stoneybrook Rd),,,"American, Chicken, Fried Chicken, Sandwich, Burgers",$,"N. 109 Stoneybrook Rd., Appleton, WI, 54915",54915,44.24414211,-88.35265599
1531,21,Cousin's Subs (3020 E. College Ave.),4.9,28,"Sandwiches, American, Healthy",$,"3020 E. College Ave., Appleton, WI, 54915",54915,44.25973,-88.3632656
1532,20,A&amp;W Restaurant (3801 East Calumet St.),,,"Burgers, American, Sandwiches",$,"3801 E Calumet St, APPLETON, WI, 54915",54915,44.2431833,-88.3498929
1533,17,Jersey Mike's Subs (3216 County Road KK),4.9,41,"Sandwich, American",$,"3216 County Road KK, Buchanan, WI, 54915",54915,44.2441,-88.35016
1534,18,Garden View Family Restaurant,4.6,36,"Traditional American, Breakfast and Brunch",$,"220 East College Avenue, Appleton, WI, 54911",54911,44.26197,-88.40358
1535,16,Hardee's (3401 N Ballard Rd),4.7,30,"Sandwich, Burgers, American, Fast Food, Chicken, Breakfast and Brunch",$,"3401 N Ballard Rd, Appleton, WI, 54911-8487",54911-8487,44.29516,-88.37569
1536,14,Famous Dave's (Westhill &amp; Wisconsin),4.3,58,"American, BBQ, Family Meals",$$,"1170 N Westhill Blvd, Appleton, WI, 54914",54914,44.27177,-88.46052
1537,12,Appleton Beer Factory,4.4,29,"American, Burgers, Sandwich",$,"603 W College Ave, Appleton, WI, 54911",54911,44.2615178,-88.414071
1538,11,El Jaripeo Freedom Rd,4.4,100,"Mexican, Latin American, New Mexican",$,"1727 Freedom Rd, Little Chute, WI, 54140",54140,44.29234,-88.31346
1539,10,Wendy's  (3300 S. Oneida),4.5,65,"American, Burgers, Fast Food",$,"3300 S. Oneida, Appleton, WI, 54915",54915,44.23124,-88.403711
1540,8,Perkins Restaurant &amp; Bakery (Appleton II),4.5,93,"Breakfast and Brunch, American, Dinner, Bakery, Desserts, Family Meals",$$,"3030 East College Ave., Appleton, WI, 54915",54915,44.2590492,-88.3628857
1541,6,Noodles &amp; Company (3719 E Calumet St),4.7,100,"Healthy, Pasta, Comfort Food, American, Italian, Noodles",$,"3719 E Calumet St, Appleton, WI, 54915",54915,44.243269,-88.3502753
1542,5,Arby's (1350 Delanglade St),4.4,17,"American, Sandwich, Fast Food",$,"1350 Delanglade St, Kaukauna, WI, 54130",54130,44.29837,-88.2698827
1543,2,Red Robin Gourmet Burgers (N109 Stoneybrook Rd),4.5,100,"American, Burgers, Chicken",$,"N109 Stoneybrook Rd, Appleton, WI, 54915",54915,44.24432,-88.352708
1544,1,McDonald's® (Lawe &amp; Sarah),4.7,21,"American, Burgers, Fast Food",$,"401 Lawe St, Kaukauna, WI, 54130",54130,44.283638,-88.266815
1545,20,Millions Crab - Ashwaubenon,4.1,12,"Seafood, American, Salads",,"2800 S Oneida St, Ashwaubenon, WI, 54304",54304,44.47366,-88.07541
1546,19,Hinterland Brewery,,,"Pizza, Pub, Burgers, Allergy Friendly, Exclusive to Eats",$,"1001 Lombardi Ave, Green Bay, USA, Ashwaubenon, WI, 54304",54304,44.5036787,-88.0642081
1547,17,The Burger Den (Oneida &amp; Ramada),4.3,29,"American, Burgers, Comfort Food, Vegetarian Friendly, Fast Food",$$,"2894 S. Oneida Street, Green Bay, WI, 54304",54304,44.47078,-88.07754
1548,18,The Dough Shoppe,,,"Bakery, Allergy Friendly",$,"1166, Ashwaubenon, WI, 54304",54304,44.46679,-88.09606
1549,16,Pastorcito Mexican Restaurant,4.2,72,"Mexican, Seafood, Family Friendly, Exclusive to Eats",$,"741 Abrams St, Green Bay, WI, 54302",54302,44.4924866,-87.9845963
1550,15,Applebee's (Green Bay West),4.3,79,"American, Sandwich, Burgers, Family Friendly, Comfort Food, Pasta, Salads, Sandwiches, Steak, Wings",$,"900 Hansen Road, Green Bay, WI, 54304",54304,44.4764891,-88.0749273
1551,14,IHOP (Oneida &amp; Anderson),4.6,49,"Breakfast and Brunch, Family Meals, Family Friendly",$$,"2415 S Oneida St, GREEN BAY, WI, 54304",54304,44.4855481,-88.0671739
1552,13,The Bar Green Bay - Holmgren Way,4.4,49,"Burgers, American, Sandwiches, Family Friendly",$,"2001 Holmgren Way, Green Bay, WI, 54304",54304,44.4963147,-88.0531888
1553,12,The Bar Appleton - Lynndale,4.7,51,"Burgers, American, Sandwiches, Salads, Healthy",$,"2435 W Nordale Dr, Appleton, WI, 54914",54914,44.2856853,-88.4452542
1554,11,Arby's (473 West Calumet St),4.5,16,"American, Sandwich, Fast Food, Kids Friendly",$,"473 West Calumet St., Appleton, WI, 54915",54915,44.242809,-88.4138191
1555,10,Fazoli's (2720 N. Richmond Street),4.5,29,"Italian, Pizza, Pasta, Family Meals",$,"2720 N. Richmond Street, Appleton, WI, 54911",54911,44.2868281,-88.4152593
1556,9,KFC (111 E. Wisconsin Ave.),4.3,39,"American, Fast Food, wings, Family Meals, Family Friendly",$,"111 E. Wisconsin Ave., Appleton, WI, 54911",54911,44.2726767,-88.4056306
1557,8,Red Lobster (1251 Lombardi Access Road),4.5,65,"Seafood, American, Family Meals, Family Friendly",$$,"1251 Lombardi Access Road, Ashwaubenon, WI, 54304",54304,44.5064254,-88.0736871
1558,7,El Azteca Mexican Restaurant (Northland),4.4,68,"Mexican, Salads, Sandwich, Coffee and Tea, Healthy, Family Friendly",$$,"201 W Northland Ave, Appleton, WI, 54911",54911,44.2866402,-88.4077645
